X y
3.745745745745745481e+00 9.916261967328711791e+00
3.755755755755755487e+00 8.106952448228902597e+00
3.765765765765765494e+00 9.590017383513787408e+00
3.775775775775775500e+00 9.926182779995842864e+00
3.785785785785785507e+00 8.591526931210772489e+00
3.795795795795795513e+00 1.017994611961785090e+01
3.805805805805805520e+00 9.711806553205356352e+00
3.815815815815815526e+00 9.274550975383242246e+00
3.825825825825825532e+00 9.918407858402508381e+00
3.835835835835835539e+00 1.091616946843639013e+01
3.845845845845845545e+00 9.677888521803865274e+00
3.855855855855855552e+00 9.732716135563984849e+00
3.865865865865865558e+00 9.323182259074652478e+00
3.875875875875875565e+00 9.103907192134938597e+00
3.885885885885885571e+00 1.012703031875537540e+01
3.895895895895895578e+00 9.130193548298523254e+00
3.905905905905905584e+00 9.701798601190493088e+00
3.915915915915915591e+00 9.387279405814803468e+00
3.925925925925925597e+00 9.976276784336723935e+00
3.935935935935935603e+00 9.904101167076072798e+00
3.945945945945945610e+00 1.034144288547365775e+01
3.955955955955955616e+00 9.427924094621085160e+00
3.965965965965965623e+00 9.587023987772925082e+00
3.975975975975975629e+00 9.176705734494579048e+00
3.985985985985985636e+00 9.512403022933311192e+00
3.995995995995995642e+00 1.002037428982090361e+01
4.006006006006005649e+00 1.026320217899622023e+01
4.016016016016015655e+00 9.270724829517448029e+00
4.026026026026025662e+00 1.036080259110243418e+01
4.036036036036035668e+00 1.066743676933702467e+01
4.046046046046045674e+00 1.011713001100328846e+01
4.056056056056055681e+00 1.101016157161892295e+01
4.066066066066065687e+00 9.434825579636955339e+00
4.076076076076075694e+00 9.167321292127263987e+00
4.086086086086085700e+00 8.861896979786560991e+00
4.096096096096095707e+00 1.084177073103765387e+01
4.106106106106105713e+00 1.035177855297159333e+01
4.116116116116115720e+00 9.940823371627899974e+00
4.126126126126125726e+00 1.015717036498108072e+01
4.136136136136135732e+00 9.328910775825177026e+00
4.146146146146145739e+00 1.148667040698931352e+01
4.156156156156155745e+00 1.011176694341937043e+01
4.166166166166165752e+00 1.011488612601218406e+01
4.176176176176175758e+00 1.049972423860347881e+01
4.186186186186185765e+00 1.036788481832130593e+01
4.196196196196195771e+00 1.022862470886177277e+01
4.206206206206205778e+00 9.635024636042121671e+00
4.216216216216215784e+00 1.040720533860592134e+01
4.226226226226225791e+00 1.126855403722435867e+01
4.236236236236235797e+00 1.096160638204733928e+01
4.246246246246245803e+00 1.112528134535300595e+01
4.256256256256255810e+00 9.877654978525672647e+00
4.266266266266265816e+00 9.605636507244250666e+00
4.276276276276275823e+00 1.013894226235462526e+01
4.286286286286285829e+00 1.026286437680264463e+01
4.296296296296295836e+00 1.090095935552701256e+01
4.306306306306305842e+00 9.243980681630567631e+00
4.316316316316315849e+00 1.119220466615084142e+01
4.326326326326325855e+00 1.019468475034209476e+01
4.336336336336335862e+00 1.004837586253605153e+01
4.346346346346345868e+00 9.712256894363417103e+00
4.356356356356355874e+00 9.341620531415070872e+00
4.366366366366365881e+00 1.084345189992669667e+01
4.376376376376375887e+00 1.040855534487760536e+01
4.386386386386385894e+00 9.605603039734946336e+00
4.396396396396395900e+00 9.617547331356423257e+00
4.406406406406405907e+00 1.020813879003553204e+01
4.416416416416416801e+00 1.142603753979825854e+01
4.426426426426426808e+00 1.028388482882147770e+01
4.436436436436436814e+00 9.552768882783789550e+00
4.446446446446446821e+00 1.032222383121810338e+01
4.456456456456456827e+00 1.032105054283608148e+01
4.466466466466466834e+00 8.881567713934757080e+00
4.476476476476476840e+00 1.048213779480402685e+01
4.486486486486486847e+00 1.039116901160452322e+01
4.496496496496496853e+00 1.096246856363279498e+01
4.506506506506506859e+00 1.166913341672696802e+01
4.516516516516516866e+00 1.125071379250342751e+01
4.526526526526526872e+00 1.042845657545689164e+01
4.536536536536536879e+00 9.940889259559801516e+00
4.546546546546546885e+00 1.216383570176973627e+01
4.556556556556556892e+00 1.067036589524352763e+01
4.566566566566566898e+00 1.065820742499761842e+01
4.576576576576576905e+00 1.065038981259886164e+01
4.586586586586586911e+00 1.079873073634059466e+01
4.596596596596596918e+00 1.060827864774052820e+01
4.606606606606606924e+00 1.036571270578176929e+01
4.616616616616616930e+00 1.039680956018068869e+01
4.626626626626626937e+00 1.072028797781034193e+01
4.636636636636636943e+00 1.042890009227469506e+01
4.646646646646646950e+00 1.034226250036367212e+01
4.656656656656656956e+00 1.084884312160012243e+01
4.666666666666666963e+00 1.064701366954748707e+01
4.676676676676676969e+00 1.171741080816462599e+01
4.686686686686686976e+00 9.239448144994224066e+00
4.696696696696696982e+00 1.149994915619852165e+01
4.706706706706706989e+00 1.160771117555863796e+01
4.716716716716716995e+00 9.631040935630183597e+00
4.726726726726727001e+00 1.068447753364188202e+01
4.736736736736737008e+00 1.068224058550762834e+01
4.746746746746747014e+00 1.007561310328942739e+01
4.756756756756757021e+00 1.046844512258060966e+01
4.766766766766767027e+00 1.028380464287065266e+01
4.776776776776777034e+00 1.201652743121933753e+01
4.786786786786787040e+00 1.154158721606865790e+01
4.796796796796797047e+00 1.175812825219168900e+01
4.806806806806807053e+00 1.144321344863615231e+01
4.816816816816817060e+00 1.034779416249488726e+01
4.826826826826827066e+00 1.072552808047237605e+01
4.836836836836837072e+00 1.134887999199200515e+01
4.846846846846847079e+00 1.033699358493510445e+01
4.856856856856857085e+00 1.151308434338871756e+01
4.866866866866867092e+00 1.095610506140542029e+01
4.876876876876877098e+00 1.089042283078555506e+01
4.886886886886887105e+00 1.155690631125242618e+01
4.896896896896897111e+00 1.141190333223696740e+01
4.906906906906907118e+00 1.094378066086891366e+01
4.916916916916917124e+00 1.187097325739392240e+01
4.926926926926927131e+00 1.054175239383045337e+01
4.936936936936937137e+00 1.157496676957196158e+01
4.946946946946947143e+00 1.157628117520145139e+01
4.956956956956957150e+00 1.104970757184704055e+01
4.966966966966967156e+00 1.144613026379572140e+01
4.976976976976977163e+00 1.051479731963428321e+01
4.986986986986987169e+00 1.183489669200462124e+01
4.996996996996997176e+00 1.118455421362970093e+01
5.007007007007007182e+00 1.099687669819908820e+01
5.017017017017017189e+00 1.195493106102765779e+01
5.027027027027027195e+00 1.091793432621488513e+01
5.037037037037037202e+00 1.051047877773741845e+01
5.047047047047047208e+00 1.043659306645622920e+01
5.057057057057057214e+00 1.174919155639296875e+01
5.067067067067067221e+00 1.063234298910283115e+01
5.077077077077077227e+00 1.246849212480623237e+01
5.087087087087087234e+00 1.018147298590039718e+01
5.097097097097097240e+00 1.246351946661966714e+01
5.107107107107107247e+00 1.158727114098223154e+01
5.117117117117117253e+00 1.141764780855343808e+01
5.127127127127127260e+00 1.116373923860532180e+01
5.137137137137137266e+00 1.174518737431694682e+01
5.147147147147147273e+00 1.149813989926581215e+01
5.157157157157157279e+00 1.219771686494564733e+01
5.167167167167167285e+00 1.161928733994797547e+01
5.177177177177177292e+00 1.165594682264289084e+01
5.187187187187187298e+00 1.136261345345246809e+01
5.197197197197197305e+00 1.156162842156315484e+01
5.207207207207207311e+00 1.179549187214604622e+01
5.217217217217217318e+00 1.059972479023184988e+01
5.227227227227227324e+00 1.083192958757741309e+01
5.237237237237237331e+00 1.210181431226948412e+01
5.247247247247247337e+00 1.177339013374763610e+01
5.257257257257257343e+00 1.157549588407427699e+01
5.267267267267267350e+00 1.171196126074013755e+01
5.277277277277277356e+00 1.192446493913291761e+01
5.287287287287287363e+00 1.140707512274531510e+01
5.297297297297297369e+00 1.127896311070455759e+01
5.307307307307307376e+00 1.187846811401957048e+01
5.317317317317317382e+00 1.118895230940695562e+01
5.327327327327327389e+00 1.203594264441967354e+01
5.337337337337337395e+00 1.078445584346330044e+01
5.347347347347347402e+00 1.243851440341640746e+01
5.357357357357357408e+00 1.211959452548386018e+01
5.367367367367367414e+00 1.200466889163937623e+01
5.377377377377377421e+00 1.245568065643337263e+01
5.387387387387387427e+00 1.288036574775862775e+01
5.397397397397397434e+00 1.250471813510697316e+01
5.407407407407407440e+00 1.080658657231212416e+01
5.417417417417417447e+00 1.115837994608470396e+01
5.427427427427427453e+00 1.156624999452373359e+01
5.437437437437437460e+00 1.197181078628265460e+01
5.447447447447447466e+00 1.228176658345264549e+01
5.457457457457457473e+00 1.155073989829410586e+01
5.467467467467467479e+00 1.211326125988744806e+01
5.477477477477477485e+00 1.156298645680422155e+01
5.487487487487487492e+00 1.166432054943606289e+01
5.497497497497497498e+00 1.120224958813731142e+01
5.507507507507507505e+00 1.150732131359471921e+01
5.517517517517517511e+00 1.126526551290647404e+01
5.527527527527527518e+00 1.150576733950489228e+01
5.537537537537537524e+00 1.273849138427100769e+01
5.547547547547547531e+00 1.155168198802215507e+01
5.557557557557557537e+00 1.371576557523876971e+01
5.567567567567567544e+00 1.244734209187988583e+01
5.577577577577577550e+00 1.227726804058328902e+01
5.587587587587587556e+00 1.166636671327265340e+01
5.597597597597597563e+00 1.261658232404179003e+01
5.607607607607607569e+00 1.186602871566874740e+01
5.617617617617617576e+00 1.229963231521364087e+01
5.627627627627627582e+00 1.377749216440271773e+01
5.637637637637637589e+00 1.219882051662166411e+01
5.647647647647647595e+00 1.296103546724287625e+01
5.657657657657657602e+00 1.186458063141095209e+01
5.667667667667667608e+00 1.228050840720332459e+01
5.677677677677677615e+00 1.337899689789782087e+01
5.687687687687687621e+00 1.195535129685887199e+01
5.697697697697697627e+00 1.343401568134470203e+01
5.707707707707707634e+00 1.278621272283484700e+01
5.717717717717717640e+00 1.203909651104001455e+01
5.727727727727727647e+00 1.277103623502490493e+01
5.737737737737737653e+00 1.299013927638264221e+01
5.747747747747747660e+00 1.279470759895193943e+01
5.757757757757757666e+00 1.149450180470236127e+01
5.767767767767767673e+00 1.201536934615673147e+01
5.777777777777777679e+00 1.231815548533576177e+01
5.787787787787787686e+00 1.243702162422165358e+01
5.797797797797797692e+00 1.286909995522710126e+01
5.807807807807807698e+00 1.261833231227166330e+01
5.817817817817817705e+00 1.172552011150066420e+01
5.827827827827827711e+00 1.276986045234531986e+01
5.837837837837837718e+00 1.292310820392704862e+01
5.847847847847847724e+00 1.290764604053039655e+01
5.857857857857857731e+00 1.323525522211955874e+01
5.867867867867867737e+00 1.310215509453114358e+01
5.877877877877877744e+00 1.289232486435387770e+01
5.887887887887887750e+00 1.258973240495664392e+01
5.897897897897897757e+00 1.165027028673724985e+01
5.907907907907907763e+00 1.291963279334141390e+01
5.917917917917917769e+00 1.280148948917474172e+01
5.927927927927927776e+00 1.285483919420911647e+01
5.937937937937937782e+00 1.194085776141471911e+01
5.947947947947947789e+00 1.207328799767696381e+01
5.957957957957957795e+00 1.336882864893667744e+01
5.967967967967967802e+00 1.272821885963795907e+01
5.977977977977977808e+00 1.317586738539053925e+01
5.987987987987987815e+00 1.279897300766025836e+01
5.997997997997997821e+00 1.281485068069444111e+01
6.008008008008008716e+00 1.337498229559761143e+01
6.018018018018018722e+00 1.251740019009660365e+01
6.028028028028028729e+00 1.289971450820663179e+01
6.038038038038038735e+00 1.257969188383403392e+01
6.048048048048048742e+00 1.261137433561268217e+01
6.058058058058058748e+00 1.270158381300590555e+01
6.068068068068068754e+00 1.303538236508232906e+01
6.078078078078078761e+00 1.262986794411903269e+01
6.088088088088088767e+00 1.368558580747624376e+01
6.098098098098098774e+00 1.241038276581544686e+01
6.108108108108108780e+00 1.285003917566534604e+01
6.118118118118118787e+00 1.271333854221267323e+01
6.128128128128128793e+00 1.386037892280443273e+01
6.138138138138138800e+00 1.312514007311415298e+01
6.148148148148148806e+00 1.364132894590340328e+01
6.158158158158158813e+00 1.214590101341505601e+01
6.168168168168168819e+00 1.321248241177380756e+01
6.178178178178178825e+00 1.360104574464133087e+01
6.188188188188188832e+00 1.313165267584753693e+01
6.198198198198198838e+00 1.373658552233650987e+01
6.208208208208208845e+00 1.280193924225208946e+01
6.218218218218218851e+00 1.397293579143867603e+01
6.228228228228228858e+00 1.452168121651389221e+01
6.238238238238238864e+00 1.293965422109356389e+01
6.248248248248248871e+00 1.290507085953190902e+01
6.258258258258258877e+00 1.405941807365801033e+01
6.268268268268268884e+00 1.415014568984082999e+01
6.278278278278278890e+00 1.290370140112545805e+01
6.288288288288288896e+00 1.298032034217491848e+01
6.298298298298298903e+00 1.307837668213114490e+01
6.308308308308308909e+00 1.245579215584189647e+01
6.318318318318318916e+00 1.272628630958696050e+01
6.328328328328328922e+00 1.269000803244125208e+01
6.338338338338338929e+00 1.284682896844503119e+01
6.348348348348348935e+00 1.330171159009045390e+01
6.358358358358358942e+00 1.347806637705945043e+01
6.368368368368368948e+00 1.428285284824099932e+01
6.378378378378378954e+00 1.276855514312429385e+01
6.388388388388388961e+00 1.397317602166853234e+01
6.398398398398398967e+00 1.326920429106229449e+01
6.408408408408408974e+00 1.338293438682115344e+01
6.418418418418418980e+00 1.383251932292759179e+01
6.428428428428428987e+00 1.276900942970526387e+01
6.438438438438438993e+00 1.368710350536808917e+01
6.448448448448449000e+00 1.357254399760050667e+01
6.458458458458459006e+00 1.378315844609257823e+01
6.468468468468469013e+00 1.367620388904739315e+01
6.478478478478479019e+00 1.499089780166425534e+01
6.488488488488489025e+00 1.315008874218194279e+01
6.498498498498499032e+00 1.322914957474665876e+01
6.508508508508509038e+00 1.318887844690790345e+01
6.518518518518519045e+00 1.324449150628162641e+01
6.528528528528529051e+00 1.321036051640888154e+01
6.538538538538539058e+00 1.432121772647234081e+01
6.548548548548549064e+00 1.447512537161673585e+01
6.558558558558559071e+00 1.329539006158815440e+01
6.568568568568569077e+00 1.315343950899031533e+01
6.578578578578579084e+00 1.395071720169971208e+01
6.588588588588589090e+00 1.335154905631429934e+01
6.598598598598599096e+00 1.407765698855120640e+01
6.608608608608609103e+00 1.383466672542369302e+01
6.618618618618619109e+00 1.281848145892958968e+01
6.628628628628629116e+00 1.467144606374098004e+01
6.638638638638639122e+00 1.483548456181527264e+01
6.648648648648649129e+00 1.340529975868234125e+01
6.658658658658659135e+00 1.355536705202639958e+01
6.668668668668669142e+00 1.397452223743794519e+01
6.678678678678679148e+00 1.401869209201023381e+01
6.688688688688689155e+00 1.422815959663673091e+01
6.698698698698699161e+00 1.505417077130785941e+01
6.708708708708709167e+00 1.375689472656663348e+01
6.718718718718719174e+00 1.339909973135500643e+01
6.728728728728729180e+00 1.306550155628437615e+01
6.738738738738739187e+00 1.346955008414295740e+01
6.748748748748749193e+00 1.390324693939884426e+01
6.758758758758759200e+00 1.501487285624881274e+01
6.768768768768769206e+00 1.364258637373145078e+01
6.778778778778779213e+00 1.410244093915150820e+01
6.788788788788789219e+00 1.397332944553953205e+01
6.798798798798799226e+00 1.471123416226705061e+01
6.808808808808809232e+00 1.552937266873738587e+01
6.818818818818819238e+00 1.370970696447603743e+01
6.828828828828829245e+00 1.374957957773230888e+01
6.838838838838839251e+00 1.468475478449970240e+01
6.848848848848849258e+00 1.448240816704906031e+01
6.858858858858859264e+00 1.519631268372990895e+01
6.868868868868869271e+00 1.445366021449888194e+01
6.878878878878879277e+00 1.390274306384608316e+01
6.888888888888889284e+00 1.448772623174871832e+01
6.898898898898899290e+00 1.481357049669809456e+01
6.908908908908909297e+00 1.465565267208178213e+01
6.918918918918919303e+00 1.448274279704275891e+01
6.928928928928929309e+00 1.483339820714688528e+01
6.938938938938939316e+00 1.490998576267581299e+01
6.948948948948949322e+00 1.505271881804593903e+01
6.958958958958959329e+00 1.462766437099222472e+01
6.968968968968969335e+00 1.415318260526334093e+01
6.978978978978979342e+00 1.435649668032846371e+01
6.988988988988989348e+00 1.500738886338849731e+01
6.998998998998999355e+00 1.380833709590615754e+01
7.009009009009009361e+00 1.453471749883725295e+01
7.019019019019019368e+00 1.409252524113211358e+01
7.029029029029029374e+00 1.436079043730443416e+01
7.039039039039039380e+00 1.512562967612293896e+01
7.049049049049049387e+00 1.448823301438551425e+01
7.059059059059059393e+00 1.441645051748227857e+01
7.069069069069069400e+00 1.358768991901565215e+01
7.079079079079079406e+00 1.486637075823495202e+01
7.089089089089089413e+00 1.482092414231827782e+01
7.099099099099099419e+00 1.574660148263192561e+01
7.109109109109109426e+00 1.427899672269186304e+01
7.119119119119119432e+00 1.461016887527704355e+01
7.129129129129129439e+00 1.464332390392014638e+01
7.139139139139139445e+00 1.545518067656679406e+01
7.149149149149149451e+00 1.446654640429155236e+01
7.159159159159159458e+00 1.470615165420094428e+01
7.169169169169169464e+00 1.491849165958367607e+01
7.179179179179179471e+00 1.468073424266258442e+01
7.189189189189189477e+00 1.431592361505346567e+01
7.199199199199199484e+00 1.471525279453778445e+01
7.209209209209209490e+00 1.525799286372967600e+01
7.219219219219219497e+00 1.401291964918219435e+01
7.229229229229229503e+00 1.472362564833196963e+01
7.239239239239239510e+00 1.423878636989535629e+01
7.249249249249249516e+00 1.539090185122877941e+01
7.259259259259259522e+00 1.377497674601862521e+01
7.269269269269269529e+00 1.436855079554094949e+01
7.279279279279279535e+00 1.494524604395763312e+01
7.289289289289289542e+00 1.567324835147453754e+01
7.299299299299299548e+00 1.470949879230515656e+01
7.309309309309309555e+00 1.443084424794804477e+01
7.319319319319319561e+00 1.590767322064333378e+01
7.329329329329329568e+00 1.392518565374424711e+01
7.339339339339339574e+00 1.348972543503696109e+01
7.349349349349349581e+00 1.508803269405602343e+01
7.359359359359359587e+00 1.453780650442747380e+01
7.369369369369369593e+00 1.424131436377562565e+01
7.379379379379379600e+00 1.529408293744868175e+01
7.389389389389389606e+00 1.503036451234680193e+01
7.399399399399399613e+00 1.456065192065706349e+01
7.409409409409409619e+00 1.414593147491157765e+01
7.419419419419419626e+00 1.545260352609721721e+01
7.429429429429429632e+00 1.533426485091933955e+01
7.439439439439439639e+00 1.489965364089153077e+01
7.449449449449449645e+00 1.608215637180277469e+01
7.459459459459459651e+00 1.434713832939349842e+01
7.469469469469469658e+00 1.408888910164936092e+01
7.479479479479479664e+00 1.460407437729047331e+01
7.489489489489489671e+00 1.500688262442093546e+01
7.499499499499499677e+00 1.519525291884286489e+01
7.509509509509509684e+00 1.491952262955046571e+01
7.519519519519519690e+00 1.529051251718785842e+01
7.529529529529529697e+00 1.434337063978002647e+01
7.539539539539539703e+00 1.597556807175326554e+01
7.549549549549549710e+00 1.507503361728878133e+01
7.559559559559559716e+00 1.580971683829221774e+01
7.569569569569569722e+00 1.535998956218097611e+01
7.579579579579579729e+00 1.544342130086164033e+01
7.589589589589589735e+00 1.552624475252370573e+01
7.599599599599599742e+00 1.546802453540978917e+01
7.609609609609609748e+00 1.560004807033494068e+01
7.619619619619619755e+00 1.602692094750888785e+01
7.629629629629629761e+00 1.536235714626532634e+01
7.639639639639639768e+00 1.568486171401256790e+01
7.649649649649649774e+00 1.522063305790213761e+01
7.659659659659659781e+00 1.615355981875917379e+01
7.669669669669669787e+00 1.489866912326894166e+01
7.679679679679679793e+00 1.640008377926600858e+01
7.689689689689689800e+00 1.531043976414792773e+01
7.699699699699699806e+00 1.449108448827872131e+01
7.709709709709709813e+00 1.544142721351103731e+01
7.719719719719719819e+00 1.497094858509465176e+01
7.729729729729729826e+00 1.589898072398782780e+01
7.739739739739739832e+00 1.501803522202817653e+01
7.749749749749749839e+00 1.515691456469575549e+01
7.759759759759759845e+00 1.430591520107232206e+01
7.769769769769769852e+00 1.518327086310520713e+01
7.779779779779779858e+00 1.401534207369229712e+01
7.789789789789789864e+00 1.453434299059324886e+01
7.799799799799799871e+00 1.595594849338627874e+01
7.809809809809809877e+00 1.598619480990521247e+01
7.819819819819819884e+00 1.578500426680071023e+01
7.829829829829829890e+00 1.496455905886721638e+01
7.839839839839839897e+00 1.553113294607457284e+01
7.849849849849849903e+00 1.557261325132043339e+01
7.859859859859859910e+00 1.489477097627426438e+01
7.869869869869869916e+00 1.650684378586509382e+01
7.879879879879879923e+00 1.614623719416522363e+01
7.889889889889889929e+00 1.550225633053703511e+01
7.899899899899899935e+00 1.566598135324656837e+01
7.909909909909909942e+00 1.578989454963339512e+01
7.919919919919919948e+00 1.445483895882530589e+01
7.929929929929929955e+00 1.554658846538253592e+01
7.939939939939939961e+00 1.530071936111123065e+01
7.949949949949949968e+00 1.512395291898797467e+01
7.959959959959959974e+00 1.557127976420836823e+01
7.969969969969969981e+00 1.683356687106466865e+01
7.979979979979979987e+00 1.615447568673017642e+01
7.989989989989989994e+00 1.544227759111530673e+01
8.000000000000000000e+00 1.614354966881369435e+01
